date,kospi200,return,단위환산,단위환산2
2000-01-04,133.66,,1000,1000
2000-01-05,123.86,-0.073320365,926.6796349,926.6796349
2000-01-06,120.8,-0.024705312,903.785725,903.785725
2000-01-07,119.1,-0.014072848,891.0668861,891.0668861
2000-01-10,124.11,0.042065491,928.5500524,928.5500524
2000-01-11,123.11,-0.008057368,921.0683825,921.0683825
2000-01-12,119.81,-0.026805296,896.3788718,896.3788718
2000-01-13,119.22,-0.004924464,891.9646865,891.9646865
2000-01-14,118.95,-0.002264721,889.9446356,889.9446356
2000-01-17,123.85,0.041193779,926.6048182,926.6048182
2000-01-18,123.82,-0.000242229,926.3803681,926.3803681
2000-01-19,118.68,-0.041511872,887.9245848,887.9245848
2000-01-20,120.04,0.011459387,898.0996558,898.0996558
2000-01-21,116.93,-0.025908031,874.8316624,874.8316624
2000-01-24,117.17,0.00205251,876.6272632,876.6272632
2000-01-25,112.48,-0.040027311,841.5382313,841.5382313
2000-01-26,111.68,-0.007112376,835.5528954,835.5528954
2000-01-27,114.47,0.024982092,856.4267545,856.4267545
2000-01-28,118.92,0.038874814,889.7201855,889.7201855
2000-01-31,119.08,0.001345442,890.9172527,890.9172527
2000-02-01,116.75,-0.019566678,873.4849618,873.4849618
2000-02-02,118.32,0.013447537,885.2311836,885.2311836
2000-02-03,119,0.005747126,890.3187191,890.3187191
2000-02-07,122.09,0.025966387,913.4370792,913.4370792
2000-02-08,120.79,-0.010647883,903.7109083,903.7109083
2000-02-09,122.93,0.017716698,919.7216819,919.7216819
2000-02-10,121.89,-0.008460099,911.9407452,911.9407452
2000-02-11,120.4,-0.012224137,900.793057,900.793057
2000-02-14,114.94,-0.045348837,859.9431393,859.9431393
2000-02-15,110.62,-0.037584827,827.6223253,827.6223253
2000-02-16,110.52,-0.000903996,826.8741583,826.8741583
2000-02-17,112.79,0.020539269,843.857549,843.857549
2000-02-18,110.45,-0.02074652,826.3504414,826.3504414
2000-02-21,106.45,-0.036215482,796.4237618,796.4237618
2000-02-22,107.15,0.006575857,801.6609307,801.6609307
2000-02-23,110.64,0.032571162,827.7719587,827.7719587
2000-02-24,109.03,-0.014551699,815.7264701,815.7264701
2000-02-25,108.43,-0.005503073,811.2374682,811.2374682
2000-02-28,101.93,-0.059946509,762.6066138,762.6066138
2000-02-29,103.17,0.012165211,771.8838845,771.8838845
2000-03-02,112.23,0.087816226,839.6678139,839.6678139
2000-03-03,112.48,0.002227568,841.5382313,841.5382313
2000-03-06,113.69,0.010757468,850.5910519,850.5910519
2000-03-07,113.41,-0.002462838,848.4961843,848.4961843
2000-03-08,114.61,0.010581078,857.4741882,857.4741882
2000-03-09,109.81,-0.041881162,821.5621727,821.5621727
2000-03-10,110.68,0.007922776,828.0712255,828.0712255
2000-03-13,105.14,-0.05005421,786.6227742,786.6227742
2000-03-14,104.3,-0.007989348,780.3381715,780.3381715
2000-03-15,103.28,-0.009779482,772.7068682,772.7068682
2000-03-16,104.19,0.008810999,779.5151878,779.5151878
2000-03-17,106.31,0.020347442,795.376328,795.376328
2000-03-20,105.75,-0.005267614,791.1865928,791.1865928
2000-03-21,107.92,0.020520095,807.4218165,807.4218165
2000-03-22,110.21,0.021219422,824.5548406,824.5548406
2000-03-23,108.28,-0.017512023,810.1152177,810.1152177
2000-03-24,111.15,0.026505356,831.5876104,831.5876104
2000-03-27,110.58,-0.005128205,827.3230585,827.3230585
2000-03-28,111.18,0.005425936,831.8120605,831.8120605
2000-03-29,114.25,0.02761288,854.7807871,854.7807871
2000-03-30,112.06,-0.01916849,838.39593,838.39593
2000-03-31,108.03,-0.035962877,808.2448002,808.2448002
2000-04-03,106.67,-0.012589096,798.0697292,798.0697292
2000-04-04,104.81,-0.017436955,784.1538231,784.1538231
2000-04-06,101.41,-0.032439653,758.7161454,758.7161454
2000-04-07,105.83,0.043585445,791.7851264,791.7851264
2000-04-10,110.06,0.039969763,823.4325902,823.4325902
2000-04-11,108.36,-0.01544612,810.7137513,810.7137513
2000-04-12,105.71,-0.024455519,790.8873261,790.8873261
2000-04-14,100.75,-0.046920821,753.7782433,753.7782433
2000-04-17,88.95,-0.117121588,665.4945384,665.4945384
2000-04-18,94.12,0.058122541,704.1747718,704.1747718
2000-04-19,95.02,0.009562261,710.9082747,710.9082747
2000-04-20,95.86,0.008840244,717.1928775,717.1928775
2000-04-21,96.43,0.005946172,721.4574293,721.4574293
2000-04-24,93.88,-0.026444053,702.379171,702.379171
2000-04-25,92.5,-0.014699617,692.0544666,692.0544666
2000-04-26,89.46,-0.032864865,669.31019,669.31019
2000-04-27,86.75,-0.030292868,649.0348646,649.0348646
2000-04-28,91.21,0.051412104,682.4031124,682.4031124
2000-05-02,94.88,0.040236816,709.8608409,709.8608409
2000-05-03,94.79,-0.000948567,709.1874906,709.1874906
2000-05-04,94.51,-0.002953898,707.0926231,707.0926231
2000-05-08,97.09,0.027298699,726.3953314,726.3953314
2000-05-09,95.88,-0.012462664,717.3425108,717.3425108
2000-05-10,95.72,-0.001668753,716.1454437,716.1454437
2000-05-12,93.17,-0.026640201,697.0671854,697.0671854
2000-05-15,92.09,-0.011591714,688.9869819,688.9869819
2000-05-16,94.76,0.028993376,708.9630406,708.9630406
2000-05-17,92.55,-0.023322077,692.4285501,692.4285501
2000-05-18,90.93,-0.017504052,680.3082448,680.3082448
2000-05-19,93.36,0.026723854,698.4887027,698.4887027
2000-05-22,88.34,-0.053770351,660.9307197,660.9307197
2000-05-23,86.79,-0.017545846,649.3341314,649.3341314
2000-05-24,85.78,-0.011637285,641.7776448,641.7776448
2000-05-25,88.57,0.032525064,662.6515038,662.6515038
2000-05-26,83.12,-0.061533251,621.8764028,621.8764028
2000-05-29,82.79,-0.003970164,619.4074517,619.4074517
2000-05-30,87.33,0.054837541,653.3742331,653.3742331
2000-05-31,92.74,0.061948929,693.8500673,693.8500673
2000-06-01,93.9,0.012508087,702.5288044,702.5288044
2000-06-02,96.81,0.030990415,724.3004639,724.3004639
2000-06-05,100.78,0.04100816,754.0026934,754.0026934
2000-06-07,104.33,0.035225243,780.5626216,780.5626216
2000-06-08,101.45,-0.027604716,759.0154122,759.0154122
2000-06-09,106.54,0.050172499,797.0971121,797.0971121
2000-06-12,107.82,0.012014267,806.6736496,806.6736496
2000-06-13,102.53,-0.049063254,767.0956157,767.0956157
2000-06-14,104.66,0.020774407,783.0315726,783.0315726
2000-06-15,98.46,-0.059239442,736.6452192,736.6452192
2000-06-16,96.89,-0.015945562,724.8989975,724.8989975
2000-06-19,96.42,-0.004850862,721.3826126,721.3826126
2000-06-20,100.19,0.039099772,749.5885082,749.5885082
2000-06-21,99.67,-0.005190139,745.6980398,745.6980398
2000-06-22,99.66,-0.000100331,745.6232231,745.6232231
2000-06-23,99.18,-0.004816376,742.0320215,742.0320215
2000-06-26,100.75,0.015829804,753.7782433,753.7782433
2000-06-27,103.04,0.022729529,770.9112674,770.9112674
2000-06-28,104.24,0.011645963,779.8892713,779.8892713
2000-06-29,104.32,0.00076746,780.4878049,780.4878049
2000-06-30,104.43,0.001054448,781.3107886,781.3107886
2000-07-03,106.01,0.015129752,793.131827,793.131827
2000-07-04,103.72,-0.021601736,775.9988029,775.9988029
2000-07-05,105.32,0.015426147,787.9694748,787.9694748
2000-07-06,106.13,0.007690847,794.0296274,794.0296274
2000-07-07,106.6,0.004428531,797.5460123,797.5460123
2000-07-10,107.8,0.011257036,806.5240162,806.5240162
2000-07-11,106.02,-0.016512059,793.2066437,793.2066437
2000-07-12,106.49,0.004433126,796.7230286,796.7230286
2000-07-13,107.41,0.008639309,803.6061649,803.6061649
2000-07-14,105.18,-0.020761568,786.922041,786.922041
2000-07-18,103.45,-0.016447994,773.9787521,773.9787521
2000-07-19,101.41,-0.019719671,758.7161454,758.7161454
2000-07-20,99.05,-0.023271867,741.0594045,741.0594045
2000-07-21,99.51,0.004644119,744.5009726,744.5009726
2000-07-24,93.77,-0.057682645,701.5561873,701.5561873
2000-07-25,93.63,-0.001493015,700.5087536,700.5087536
2000-07-26,94.45,0.008757877,706.6437229,706.6437229
2000-07-27,92.26,-0.023186871,690.2588658,690.2588658
2000-07-28,87.55,-0.051051377,655.0202005,655.0202005
2000-07-31,89.35,0.02055968,668.4872063,668.4872063
2000-08-01,92.11,0.030889759,689.1366153,689.1366153
2000-08-02,92.25,0.001519922,690.1840491,690.1840491
2000-08-03,91.36,-0.009647696,683.5253629,683.5253629
2000-08-04,89.74,-0.017732049,671.4050576,671.4050576
2000-08-07,85.26,-0.049921997,637.8871764,637.8871764
2000-08-08,83.98,-0.015012902,628.3106389,628.3106389
2000-08-09,89.88,0.070254823,672.4524914,672.4524914
2000-08-10,92.42,0.028259902,691.455933,691.455933
2000-08-11,91.32,-0.011902186,683.2260961,683.2260961
2000-08-14,92.54,0.013359615,692.3537334,692.3537334
2000-08-16,94.99,0.026475038,710.6838246,710.6838246
2000-08-17,93.97,-0.010737972,703.0525213,703.0525213
2000-08-18,91.95,-0.021496222,687.9395481,687.9395481
2000-08-21,91.26,-0.007504078,682.7771959,682.7771959
2000-08-22,93.41,0.023559062,698.8627862,698.8627862
2000-08-23,90.87,-0.027191949,679.8593446,679.8593446
2000-08-24,90.75,-0.001320568,678.9615442,678.9615442
2000-08-25,92.26,0.016639118,690.2588658,690.2588658
2000-08-28,92.48,0.002384565,691.9048332,691.9048332
2000-08-29,92.41,-0.00075692,691.3811163,691.3811163
2000-08-30,90.62,-0.019370198,677.9889271,677.9889271
2000-08-31,86.54,-0.045023174,647.4637139,647.4637139
2000-09-01,86.93,0.004506587,650.3815652,650.3815652
2000-09-04,85.37,-0.017945473,638.7101601,638.7101601
2000-09-05,85.1,-0.003162704,636.6901092,636.6901092
2000-09-06,84.7,-0.004700353,633.6974413,633.6974413
2000-09-07,81.99,-0.031995277,613.4221158,613.4221158
2000-09-08,81.62,-0.004512745,610.653898,610.653898
2000-09-14,81.02,-0.007351139,606.164896,606.164896
2000-09-15,78.02,-0.037027894,583.7198863,583.7198863
2000-09-18,71.64,-0.081773904,535.9868323,535.9868323
2000-09-19,70.76,-0.01228364,529.4029627,529.4029627
2000-09-20,75.3,0.064160543,563.3697441,563.3697441
2000-09-21,74.08,-0.016201859,554.2421068,554.2421068
2000-09-22,68.56,-0.074514039,512.9432889,512.9432889
2000-09-25,72.59,0.05878063,543.0944187,543.0944187
2000-09-26,72.99,0.005510401,546.0870866,546.0870866
2000-09-27,74.52,0.020961776,557.5340416,557.5340416
2000-09-28,75.45,0.012479871,564.4919946,564.4919946
2000-09-29,76.37,0.012193506,571.3751309,571.3751309
2000-10-02,73.17,-0.04190127,547.4337872,547.4337872
2000-10-04,74.38,0.016536832,556.4866078,556.4866078
2000-10-05,75.45,0.014385588,564.4919946,564.4919946
2000-10-06,75.81,0.004771372,567.1853958,567.1853958
2000-10-09,73.14,-0.035219628,547.2093371,547.2093371
2000-10-10,73.04,-0.001367241,546.4611701,546.4611701
2000-10-11,68.92,-0.056407448,515.6366901,515.6366901
2000-10-12,65.85,-0.044544399,492.6679635,492.6679635
2000-10-13,64.64,-0.018375095,483.6151429,483.6151429
2000-10-16,67.91,0.050587871,508.0802035,508.0802035
2000-10-17,63.07,-0.0712708,471.8689211,471.8689211
2000-10-18,63.29,0.003488188,473.5148885,473.5148885
2000-10-19,63.43,0.00221204,474.5623223,474.5623223
2000-10-20,67.54,0.064795838,505.3119856,505.3119856
2000-10-23,65.26,-0.033757773,488.2537782,488.2537782
2000-10-24,67.53,0.034783941,505.2371689,505.2371689
2000-10-25,67.23,-0.00444247,502.992668,502.992668
2000-10-26,64.84,-0.035549606,485.1114769,485.1114769
2000-10-27,63.77,-0.016502159,477.1060901,477.1060901
2000-10-30,62.52,-0.019601694,467.7540027,467.7540027
2000-10-31,64,0.023672425,478.8268742,478.8268742
2000-11-01,68.54,0.0709375,512.7936555,512.7936555
2000-11-02,69.68,0.016632623,521.3227592,521.3227592
2000-11-03,69.94,0.003731343,523.2679934,523.2679934
2000-11-06,69.37,-0.008149843,519.0034416,519.0034416
2000-11-07,69.02,-0.005045409,516.3848571,516.3848571
2000-11-08,69.77,0.010866416,521.9961095,521.9961095
2000-11-09,70.09,0.004586498,524.3902439,524.3902439
2000-11-10,70.64,0.007847054,528.5051624,528.5051624
2000-11-13,67.2,-0.048697622,502.7682179,502.7682179
2000-11-14,68.99,0.026636905,516.160407,516.160407
2000-11-15,69.55,0.008117118,520.3501422,520.3501422
2000-11-16,69.25,-0.004313444,518.1056412,518.1056412
2000-11-17,68.73,-0.007509025,514.2151728,514.2151728
2000-11-20,66.9,-0.026625928,500.5237169,500.5237169
2000-11-21,66.14,-0.011360239,494.8376478,494.8376478
2000-11-22,64.93,-0.018294527,485.7848272,485.7848272
2000-11-23,64.02,-0.014015093,478.9765076,478.9765076
2000-11-24,66.24,0.034676664,495.5858148,495.5858148
2000-11-27,69.36,0.047101449,518.9286249,518.9286249
2000-11-28,67.12,-0.032295271,502.1696843,502.1696843
2000-11-29,64.45,-0.039779499,482.1936256,482.1936256
2000-11-30,63.48,-0.015050427,474.9364058,474.9364058
2000-12-01,64.23,0.011814745,480.5476582,480.5476582
2000-12-04,62.5,-0.026934454,467.6043693,467.6043693
2000-12-05,64.57,0.03312,483.091426,483.091426
2000-12-06,64.72,0.00232306,484.2136765,484.2136765
2000-12-07,65.58,0.01328801,490.6479126,490.6479126
2000-12-08,67.06,0.022567856,501.7207841,501.7207841
2000-12-11,69.76,0.040262452,521.9212928,521.9212928
2000-12-12,68.16,-0.02293578,509.950621,509.950621
2000-12-13,70.15,0.029196009,524.8391441,524.8391441
2000-12-14,68.61,-0.021952958,513.3173724,513.3173724
2000-12-15,66.84,-0.025797989,500.0748167,500.0748167
2000-12-18,67.56,0.010771993,505.461619,505.461619
2000-12-19,66.47,-0.016133807,497.3065988,497.3065988
2000-12-20,64.43,-0.030690537,482.0439922,482.0439922
2000-12-21,64.24,-0.002948937,480.6224749,480.6224749
2000-12-22,62.83,-0.021948941,470.0733204,470.0733204
2000-12-26,63.35,0.008276301,473.9637887,473.9637887
2001-01-02,65.41,0.032517758,489.3760287,489.3760287
2001-01-03,65.38,-0.000458645,489.1515786,489.1515786
2001-01-04,70.14,0.072805139,524.7643274,524.7643274
2001-01-05,73.15,0.042914172,547.2841538,547.2841538
2001-01-08,73.83,0.009295967,552.3716894,552.3716894
2001-01-09,74.2,0.005011513,555.1399072,555.1399072
2001-01-10,70.49,-0.05,527.3829119,527.3829119
2001-01-11,70.38,-0.001560505,526.5599282,526.5599282
2001-01-12,74.04,0.05200341,553.94284,553.94284
2001-01-15,75.58,0.020799568,565.4646117,565.4646117
2001-01-16,76.16,0.007673988,569.8039802,569.8039802
2001-01-17,75.25,-0.011948529,562.9956606,562.9956606
2001-01-18,76.39,0.015149502,571.5247643,571.5247643
2001-01-19,78.6,0.028930488,588.0592548,588.0592548
2001-01-22,79.47,0.011068702,594.5683076,594.5683076
2001-01-26,74.64,-0.060777652,558.431842,558.431842
2001-01-29,75.16,0.006966774,562.3223103,562.3223103
2001-01-30,74.44,-0.009579564,556.935508,556.935508
2001-01-31,77.98,0.047555078,583.4206195,583.4206195
2001-02-01,77.27,-0.009104899,578.1086338,578.1086338
2001-02-02,76.7,-0.007376731,573.844082,573.844082
2001-02-05,72.87,-0.049934811,545.1892862,545.1892862
2001-02-06,73.81,0.012899684,552.222056,552.222056
2001-02-07,72.44,-0.018561171,541.9721682,541.9721682
2001-02-08,74.5,0.028437327,557.3844082,557.3844082
2001-02-09,74.91,0.005503356,560.4518929,560.4518929
2001-02-12,75.4,0.006541183,564.1179111,564.1179111
2001-02-13,75.28,-0.001591512,563.2201107,563.2201107
2001-02-14,75.9,0.008235919,567.8587461,567.8587461
2001-02-15,75.88,-0.000263505,567.7091127,567.7091127
2001-02-16,76.08,0.002635741,569.2054467,569.2054467
2001-02-19,74.91,-0.015378549,560.4518929,560.4518929
2001-02-20,76.36,0.019356561,571.3003142,571.3003142
2001-02-21,74.38,-0.025929806,556.4866078,556.4866078
2001-02-22,72.93,-0.019494488,545.6381864,545.6381864
2001-02-23,72.9,-0.000411353,545.4137363,545.4137363
2001-02-26,73.09,0.00260631,546.8352536,546.8352536
2001-02-27,72.06,-0.014092215,539.1291336,539.1291336
2001-02-28,72.14,0.001110186,539.7276672,539.7276672
2001-03-02,69.84,-0.031882451,522.5198264,522.5198264
2001-03-05,70.76,0.013172967,529.4029627,529.4029627
2001-03-06,71.13,0.005228943,532.1711806,532.1711806
2001-03-07,71.12,-0.000140588,532.0963639,532.0963639
2001-03-08,72.47,0.018982002,542.1966183,542.1966183
2001-03-09,70.55,-0.026493722,527.8318121,527.8318121
2001-03-12,67.89,-0.037703756,507.9305701,507.9305701
2001-03-13,65.82,-0.030490499,492.4435134,492.4435134
2001-03-14,67.69,0.028410817,506.4342361,506.4342361
2001-03-15,67.57,-0.001772788,505.5364357,505.5364357
2001-03-16,67.1,-0.00695575,502.0200509,502.0200509
2001-03-19,66.51,-0.008792846,497.6058656,497.6058656
2001-03-20,66.12,-0.00586378,494.6880144,494.6880144
2001-03-21,66.26,0.002117362,495.7354482,495.7354482
2001-03-22,65.47,-0.011922729,489.8249289,489.8249289
2001-03-23,67.01,0.023522224,501.3467006,501.3467006
2001-03-26,68.04,0.01537084,509.0528206,509.0528206
2001-03-27,66.25,-0.026308054,495.6606315,495.6606315
2001-03-28,65.77,-0.007245283,492.0694299,492.0694299
2001-03-29,65.18,-0.008970655,487.6552447,487.6552447
2001-03-30,65.16,-0.000306843,487.5056113,487.5056113
2001-04-02,64.12,-0.015960712,479.7246745,479.7246745
2001-04-03,62.62,-0.023393637,468.5021697,468.5021697
2001-04-04,61.42,-0.019163207,459.5241658,459.5241658
2001-04-06,63.02,0.026050147,471.4948376,471.4948376
2001-04-09,61.81,-0.019200254,462.4420171,462.4420171
2001-04-10,60.96,-0.01375182,456.0825976,456.0825976
2001-04-11,63.19,0.036581365,472.7667215,472.7667215
2001-04-12,64.05,0.013609748,479.2009577,479.2009577
2001-04-13,64.25,0.00312256,480.6972916,480.6972916
2001-04-16,63.15,-0.017120623,472.4674547,472.4674547
2001-04-17,63.92,0.012193191,478.2283406,478.2283406
2001-04-18,67.39,0.054286608,504.1897351,504.1897351
2001-04-19,70.55,0.04689123,527.8318121,527.8318121
2001-04-20,69.62,-0.01318214,520.873859,520.873859
2001-04-23,70.26,0.009192761,525.6621278,525.6621278
2001-04-24,69.57,-0.009820666,520.4997755,520.4997755
2001-04-25,71.01,0.020698577,531.2733802,531.2733802
2001-04-26,70.37,-0.009012815,526.4851115,526.4851115
2001-04-27,69.67,-0.009947421,521.2479425,521.2479425
2001-04-30,72.45,0.039902397,542.0469849,542.0469849
2001-05-02,73.29,0.011594203,548.3315876,548.3315876
2001-05-03,73.37,0.001091554,548.9301212,548.9301212
2001-05-04,73.51,0.001908137,549.977555,549.977555
2001-05-07,74.86,0.018364848,560.0778094,560.0778094
2001-05-08,74.09,-0.010285867,554.3169235,554.3169235
2001-05-09,72.53,-0.021055473,542.6455185,542.6455185
2001-05-10,72.77,0.003308976,544.4411193,544.4411193
2001-05-11,72.95,0.002473547,545.7878198,545.7878198
2001-05-14,72.99,0.000548321,546.0870866,546.0870866
2001-05-15,72.61,-0.005206193,543.2440521,543.2440521
2001-05-16,71.46,-0.015838039,534.6401317,534.6401317
2001-05-17,74.72,0.045619927,559.0303756,559.0303756
2001-05-18,75.25,0.007093148,562.9956606,562.9956606
2001-05-21,77.51,0.030033223,579.9042346,579.9042346
2001-05-22,77.37,-0.001806219,578.8568008,578.8568008
2001-05-23,77.83,0.005945457,582.298369,582.298369
2001-05-24,77.66,-0.002184248,581.0264851,581.0264851
2001-05-25,77.81,0.001931496,582.1487356,582.1487356
2001-05-28,77.05,-0.009767382,576.4626665,576.4626665
2001-05-29,78.85,0.023361454,589.9296723,589.9296723
2001-05-30,78.33,-0.0065948,586.039204,586.039204
2001-05-31,76.09,-0.028596962,569.2802634,569.2802634
2001-06-01,75.34,-0.009856749,563.6690109,563.6690109
2001-06-04,75.74,0.005309265,566.6616789,566.6616789
2001-06-05,74.13,-0.021256932,554.6161903,554.6161903
2001-06-07,74.57,0.005935519,557.9081251,557.9081251
2001-06-08,77.19,0.035134773,577.5101003,577.5101003
2001-06-11,75.27,-0.024873688,563.145294,563.145294
2001-06-12,75.08,-0.002524246,561.7237767,561.7237767
2001-06-13,75.9,0.010921684,567.8587461,567.8587461
2001-06-14,75.69,-0.002766798,566.2875954,566.2875954
2001-06-15,76.35,0.008719778,571.2254975,571.2254975
2001-06-18,74.85,-0.019646365,560.0029927,560.0029927
2001-06-19,74.91,0.000801603,560.4518929,560.4518929
2001-06-20,73.19,-0.022960886,547.5834206,547.5834206
2001-06-21,73.2,0.000136631,547.6582373,547.6582373
2001-06-22,73.59,0.005327869,550.5760886,550.5760886
2001-06-25,73.29,-0.004076641,548.3315876,548.3315876
2001-06-26,72.29,-0.013644426,540.8499177,540.8499177
2001-06-27,71.85,-0.006086596,537.5579829,537.5579829
2001-06-28,71.63,-0.003061935,535.9120156,535.9120156
2001-06-29,73.2,0.021918191,547.6582373,547.6582373
2001-07-02,73.4,0.00273224,549.1545713,549.1545713
2001-07-03,73.1,-0.004087193,546.9100703,546.9100703
2001-07-04,73.55,0.006155951,550.2768218,550.2768218
2001-07-05,73.08,-0.006390211,546.7604369,546.7604369
2001-07-06,71.18,-0.025998905,532.5452641,532.5452641
2001-07-09,69.06,-0.029783647,516.6841239,516.6841239
2001-07-10,68.82,-0.003475239,514.8885231,514.8885231
2001-07-11,68.24,-0.008427783,510.5491546,510.5491546
2001-07-12,68.88,0.009378664,515.3374233,515.3374233
2001-07-13,67.49,-0.020180023,504.9379021,504.9379021
2001-07-16,67.53,0.00059268,505.2371689,505.2371689
2001-07-18,66.49,-0.015400563,497.4562322,497.4562322
2001-07-19,67.34,0.012783877,503.8156517,503.8156517
2001-07-20,66.31,-0.015295515,496.1095316,496.1095316
2001-07-23,64.85,-0.022017795,485.1862936,485.1862936
2001-07-24,65.23,0.005859676,488.0293281,488.0293281
2001-07-25,65.18,-0.000766518,487.6552447,487.6552447
2001-07-26,65.46,0.004295796,489.7501122,489.7501122
2001-07-27,66.96,0.022914757,500.9726171,500.9726171
2001-07-30,65.98,-0.014635603,493.6405806,493.6405806
2001-07-31,66.98,0.015156108,501.1222505,501.1222505
2001-08-01,69.72,0.040907734,521.622026,521.622026
2001-08-02,70.34,0.008892714,526.2606614,526.2606614
2001-08-03,70.46,0.001705999,527.1584618,527.1584618
2001-08-06,70.46,0,527.1584618,527.1584618
2001-08-07,70.09,-0.005251206,524.3902439,524.3902439
2001-08-08,69.89,-0.002853474,522.8939099,522.8939099
2001-08-09,67.73,-0.030905709,506.7335029,506.7335029
2001-08-10,68.52,0.01166396,512.6440221,512.6440221
2001-08-13,69.26,0.010799766,518.1804579,518.1804579
2001-08-14,71.23,0.028443546,532.9193476,532.9193476
2001-08-16,71.6,0.005194441,535.6875655,535.6875655
2001-08-17,71.56,-0.000558659,535.3882987,535.3882987
2001-08-20,69.83,-0.024175517,522.4450097,522.4450097
2001-08-21,69.93,0.001432049,523.1931767,523.1931767
2001-08-22,70.76,0.011869012,529.4029627,529.4029627
2001-08-23,70.25,-0.007207462,525.5873111,525.5873111
2001-08-24,70.26,0.000142349,525.6621278,525.6621278
2001-08-27,71.53,0.018075719,535.1638486,535.1638486
2001-08-28,71.22,-0.004333846,532.8445309,532.8445309
2001-08-29,70.07,-0.01614715,524.2406105,524.2406105
2001-08-30,69.81,-0.003710575,522.2953763,522.2953763
2001-08-31,67.42,-0.034235783,504.4141852,504.4141852
2001-09-03,67.05,-0.005487986,501.6459674,501.6459674
2001-09-04,69.22,0.032363908,517.8811911,517.8811911
2001-09-05,68.24,-0.014157758,510.5491546,510.5491546
2001-09-06,68.23,-0.000146542,510.4743379,510.4743379
2001-09-07,68.5,0.003957204,512.4943887,512.4943887
2001-09-10,67.84,-0.009635036,507.5564866,507.5564866
2001-09-11,66.55,-0.01901533,497.9051324,497.9051324
2001-09-12,58.59,-0.119609316,438.35104,438.35104
2001-09-13,61.58,0.051032599,460.721233,460.721233
2001-09-14,59.73,-0.030042222,446.8801436,446.8801436
2001-09-17,58.36,-0.022936548,436.6302559,436.6302559
2001-09-18,60.07,0.029300891,449.4239114,449.4239114
2001-09-19,60.15,0.00133178,450.022445,450.022445
2001-09-20,59.34,-0.013466334,443.9622924,443.9622924
2001-09-21,58.23,-0.018705763,435.6576388,435.6576388
2001-09-24,59.43,0.020607934,444.6356427,444.6356427
2001-09-25,58.17,-0.021201413,435.2087386,435.2087386
2001-09-26,58.19,0.00034382,435.358372,435.358372
2001-09-27,58.03,-0.002749613,434.1613048,434.1613048
2001-09-28,58.91,0.01516457,440.7451743,440.7451743
2001-10-04,61.61,0.045832626,460.9456831,460.9456831
2001-10-05,61.82,0.003408538,462.5168338,462.5168338
2001-10-08,61.04,-0.012617276,456.6811312,456.6811312
2001-10-09,62.48,0.023591088,467.4547359,467.4547359
2001-10-10,61.94,-0.008642766,463.4146341,463.4146341
2001-10-11,63.71,0.028576041,476.6571899,476.6571899
2001-10-12,63.59,-0.001883535,475.7593895,475.7593895
2001-10-15,63.2,-0.00613304,472.8415382,472.8415382
2001-10-16,64.2,0.015822785,480.3232081,480.3232081
2001-10-17,64.99,0.012305296,486.2337274,486.2337274
2001-10-18,64.54,-0.006924142,482.8669759,482.8669759
2001-10-19,64.98,0.006817478,486.1589107,486.1589107
2001-10-22,64.96,-0.000307787,486.0092773,486.0092773
2001-10-23,65.27,0.004772167,488.3285949,488.3285949
2001-10-24,66.81,0.023594301,499.8503666,499.8503666
2001-10-25,66.89,0.001197426,500.4489002,500.4489002
2001-10-26,67.09,0.002989984,501.9452342,501.9452342
2001-10-29,67.73,0.009539425,506.7335029,506.7335029
2001-10-30,65.98,-0.025837886,493.6405806,493.6405806
2001-10-31,66.44,0.00697181,497.0821487,497.0821487
2001-11-01,67.24,0.012040939,503.0674847,503.0674847
2001-11-02,68.09,0.012641285,509.4269041,509.4269041
2001-11-05,69.53,0.02114848,520.2005088,520.2005088
2001-11-06,70.03,0.007191141,523.9413437,523.9413437
2001-11-07,69.57,-0.006568613,520.4997755,520.4997755
2001-11-08,71.05,0.021273537,531.572647,531.572647
2001-11-09,71.6,0.007741027,535.6875655,535.6875655
2001-11-12,72.52,0.012849162,542.5707018,542.5707018
2001-11-13,73.18,0.009100938,547.5086039,547.5086039
2001-11-14,75.52,0.03197595,565.0157115,565.0157115
2001-11-15,75.54,0.000264831,565.1653449,565.1653449
2001-11-16,76.11,0.007545671,569.4298968,569.4298968
2001-11-19,78.13,0.026540533,584.54287,584.54287
2001-11-20,76.64,-0.019070779,573.3951818,573.3951818
2001-11-21,76.55,-0.001174322,572.7218315,572.7218315
2001-11-22,77.78,0.016067929,581.9242855,581.9242855
2001-11-23,80.55,0.035613268,602.6485111,602.6485111
2001-11-26,84.2,0.04531347,629.9566063,629.9566063
2001-11-27,83.65,-0.006532067,625.8416879,625.8416879
2001-11-28,78.77,-0.058338314,589.3311387,589.3311387
2001-11-29,78.07,-0.008886632,584.0939698,584.0939698
2001-11-30,80.03,0.025105674,598.7580428,598.7580428
2001-12-03,80.83,0.009996251,604.7433787,604.7433787
2001-12-04,80.78,-0.000618582,604.3692952,604.3692952
2001-12-05,86.14,0.066353058,644.4710459,644.4710459
2001-12-06,85.84,-0.003482703,642.226545,642.226545
2001-12-07,88.25,0.028075489,660.2573694,660.2573694
2001-12-10,83.41,-0.054844193,624.0460871,624.0460871
2001-12-11,83.64,0.002757463,625.7668712,625.7668712
2001-12-12,85.2,0.018651363,637.4382762,637.4382762
